Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Mother's occupation,Father's occupation
1,44,1,Social Service,daytime,Technological specialization course,130.0,Portuguese,38,38,126.3,yes,no,no,yes,0,1,19,0,3,6,7,5,12.2,0,2,6,6,6,11.5,0,13.9,-0.3,0.79,Graduate,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry",Unskilled Workers
1,1,1,Journalism and Communication,daytime,Secondary education,125.0,Portuguese,19,38,115.9,no,no,no,yes,0,0,19,0,0,6,13,4,11.75,0,0,6,10,4,11.0,0,10.8,1.4,1.74,Graduate,Intermediate Level Technicians and Professions,"Personal Services, Security and Safety Workers and Sellers"
1,1,4,Social Service,daytime,Secondary education,125.0,Portuguese,19,38,114.9,yes,no,yes,yes,0,1,19,0,0,6,9,5,11.4,0,0,6,9,3,10.0,0,8.9,1.4,3.51,Enrolled,Unskilled Workers,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry"
1,1,1,Social Service,daytime,Secondary education,135.0,Portuguese,37,19,121.0,no,no,yes,yes,0,0,18,0,0,6,10,5,10.6,0,0,6,14,2,10.0,0,7.6,2.6,0.32,Enrolled,"Personal Services, Security and Safety Workers and Sellers",Armed Forces Professions
1,51,1,Social Service (evening attendance),evening,Secondary education,121.0,Portuguese,1,38,112.3,no,no,no,yes,0,0,22,0,14,16,16,13,10.923076923076923,0,13,13,13,11,11.454545454545457,0,16.2,0.3,-0.92,Graduate,"Personal Services, Security and Safety Workers and Sellers","Skilled Workers in Industry, Construction and Craftsmen"
1,43,1,Communication Design,daytime,Secondary education,141.0,Portuguese,1,19,127.0,no,no,no,yes,0,0,20,0,0,6,6,5,12.4,0,0,6,9,5,12.4,0,12.7,3.7,-1.7,Graduate,"Personal Services, Security and Safety Workers and Sellers",Armed Forces Professions
1,39,1,Agronomy,daytime,Secondary education,130.0,Portuguese,19,19,120.0,no,no,no,yes,0,0,25,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,11.1,0.6,2.02,Dropout,Unskilled Workers,Unskilled Workers
1,44,1,Agronomy,daytime,Technological specialization course,180.0,Portuguese,1,3,180.0,no,no,no,yes,0,0,21,0,0,6,6,6,15.833333333333334,0,0,6,8,6,15.5,0,15.5,2.8,-4.06,Graduate,Administrative staff,Specialists in Intellectual and Scientific Activities
1,1,1,Nursing,daytime,Secondary education,117.0,Portuguese,19,19,117.4,yes,no,no,yes,0,0,19,0,0,7,12,5,11.8,0,0,7,9,6,11.708333333333334,0,11.1,0.6,2.02,Enrolled,Meal preparation assistants,"Unskilled workers in extractive industry, construction, manufacturing and transport"
1,17,4,Journalism and Communication,daytime,Secondary education,127.0,Portuguese,1,19,115.8,yes,no,no,yes,0,0,18,0,0,6,7,6,12.571428571428571,0,0,6,6,6,13.666666666666666,0,13.9,-0.3,0.79,Graduate,Administrative staff,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers"
1,1,3,Advertising and Marketing Management,daytime,Secondary education,126.0,Portuguese,37,37,136.5,yes,no,no,yes,0,0,18,0,0,5,7,3,12.0,0,0,5,7,4,13.25,1,7.6,2.6,0.32,Graduate,Student,Student
1,17,3,Nursing,daytime,Secondary education,143.0,Portuguese,3,3,129.0,yes,no,no,yes,1,0,19,0,0,7,8,7,13.3625,0,0,8,9,8,14.444444444444445,0,13.9,-0.3,0.79,Graduate,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,1,1,Veterinary Nursing,daytime,Secondary education,144.0,Dutch,3,3,137.6,yes,no,no,yes,0,1,19,1,0,5,6,5,15.4,0,0,5,5,5,16.0,0,10.8,1.4,1.74,Graduate,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry","Farmers and Skilled Workers in Agriculture, Fisheries and Forestry"
1,17,2,Journalism and Communication,daytime,Secondary education,126.0,Portuguese,37,38,129.5,yes,no,yes,no,0,0,18,0,0,6,9,5,12.2,0,0,6,9,4,11.75,0,10.8,1.4,1.74,Dropout,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers"
1,51,1,Social Service,daytime,Technological specialization course,140.0,Portuguese,38,38,129.1,yes,no,no,yes,0,1,20,0,6,11,11,11,12.818181818181818,0,6,11,11,11,13.545454545454543,0,12.4,0.5,1.79,Graduate,"Personal Services, Security and Safety Workers and Sellers","Skilled Workers in Industry, Construction and Craftsmen"
1,17,5,Nursing,daytime,Secondary education,148.0,Portuguese,1,19,130.2,yes,no,no,yes,0,0,19,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout,Administrative staff,Installation and Machine Operators and Assembly Workers
1,42,1,Nursing,daytime,Secondary education,100.0,Portuguese,19,37,134.3,yes,no,no,yes,0,0,28,0,12,17,21,17,13.394736842105264,0,11,17,19,17,13.554736842105264,0,16.2,0.3,-0.92,Graduate,"Personal Services, Security and Safety Workers and Sellers","Skilled Workers in Industry, Construction and Craftsmen"
1,1,1,Social Service,daytime,Secondary education,151.0,Portuguese,37,1,138.4,yes,no,no,yes,0,1,20,0,0,6,8,6,14.25,0,0,6,8,6,11.0,0,12.7,3.7,-1.7,Graduate,Unskilled Workers,Unskilled Workers
1,42,1,Social Service (evening attendance),evening,Secondary education,120.0,Portuguese,37,38,120.0,yes,no,no,yes,0,0,30,0,9,11,19,9,13.444444444444445,1,5,7,7,7,14.714285714285714,0,7.6,2.6,0.32,Dropout,Other Situation,"Skilled Workers in Industry, Construction and Craftsmen"
1,1,4,Nursing,daytime,Secondary education,135.0,Portuguese,1,19,123.5,yes,no,no,yes,0,1,19,0,0,7,8,7,12.285714285714286,0,0,8,10,8,11.7375,0,12.4,0.5,1.79,Graduate,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,1,2,Communication Design,daytime,Secondary education,121.0,Portuguese,19,19,116.1,yes,no,no,yes,0,0,22,0,0,6,7,6,11.666666666666666,0,0,6,7,5,13.2,0,12.7,3.7,-1.7,Graduate,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions
1,1,1,Tourism,daytime,Secondary education,116.0,Portuguese,38,38,110.8,yes,no,no,yes,0,0,18,0,0,6,8,6,12.166666666666666,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate,"Personal Services, Security and Safety Workers and Sellers",Installation and Machine Operators and Assembly Workers
1,17,1,Basic Education,daytime,Secondary education,147.0,Portuguese,37,37,142.8,yes,no,no,yes,0,0,23,0,0,6,11,2,10.0,0,0,6,15,2,11.0,0,7.6,2.6,0.32,Dropout,Unskilled Workers,Unskilled Workers
1,17,4,Communication Design,daytime,Secondary education,160.0,Portuguese,1,19,155.5,yes,no,no,yes,0,0,18,0,0,6,6,6,14.0,0,0,6,6,6,15.0,0,11.1,0.6,2.02,Graduate,"Personal Services, Security and Safety Workers and Sellers","Skilled Workers in Industry, Construction and Craftsmen"
1,1,1,Basic Education,daytime,Secondary education,133.0,Portuguese,37,19,126.7,yes,no,no,yes,0,0,18,0,0,6,9,5,11.833333333333334,0,0,6,6,4,12.0,0,15.5,2.8,-4.06,Enrolled,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction and Craftsmen"
2,39,1,Journalism and Communication,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,100.0,Portuguese,37,37,163.5,no,no,yes,no,1,0,50,0,0,6,7,1,15.0,0,0,5,12,0,0.0,0,10.8,1.4,1.74,Dropout,Student,Student
1,1,1,Animation and Multimedia Design,daytime,Secondary education,151.0,Brazilian,3,3,161.9,yes,no,no,yes,0,1,19,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,Specialists in Intellectual and Scientific Activities,"Personal Services, Security and Safety Workers and Sellers"
1,17,2,Tourism,daytime,Secondary education,124.0,Brazilian,19,38,123.3,yes,no,no,yes,0,0,22,1,0,6,7,6,10.833333333333334,0,0,6,6,6,10.666666666666666,0,13.9,-0.3,0.79,Graduate,Unskilled Workers,Unskilled Workers
1,44,1,Social Service,daytime,Technological specialization course,140.0,Brazilian,1,1,137.5,no,no,yes,yes,0,1,23,1,3,6,7,6,13.142857142857142,0,2,6,6,6,14.0,0,12.4,0.5,1.79,Graduate,Administrative staff,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry"
1,18,4,Veterinary Nursing,daytime,Secondary education,170.0,Portuguese,1,1,166.6,no,no,yes,no,0,1,20,0,2,5,8,5,14.4,1,0,5,6,5,14.0,0,12.7,3.7,-1.7,Dropout,Administrative staff,"Personal Services, Security and Safety Workers and Sellers"
4,39,1,Social Service,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,37,37,103.5,no,no,no,no,0,0,44,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout,Unskilled Workers,Armed Forces Professions
4,39,1,Agronomy,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,37,37,110.0,no,no,no,yes,1,0,49,0,6,12,17,7,12.0,0,3,12,19,9,11.22222222222222,0,15.5,2.8,-4.06,Graduate,Unskilled Workers,Unskilled Workers
2,43,1,Management (evening attendance),evening,Secondary education,100.0,Portuguese,37,37,128.2,no,no,no,yes,1,0,46,0,6,10,13,9,12.2,0,4,10,12,10,12.8,0,7.6,2.6,0.32,Graduate,Unskilled Workers,Unskilled Workers
1,39,1,Veterinary Nursing,daytime,Technological specialization course,120.0,Portuguese,37,37,137.7,yes,no,no,no,1,0,41,0,3,3,3,3,12.333333333333334,0,2,2,2,2,11.0,0,12.4,0.5,1.79,Dropout,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers",Unskilled Workers
1,17,3,Nursing,daytime,Secondary education,133.0,Portuguese,38,19,128.8,yes,no,no,yes,1,0,18,0,0,7,8,7,11.8375,0,0,8,9,8,12.48125,0,13.9,-0.3,0.79,Graduate,Unskilled Workers,Installation and Machine Operators and Assembly Workers
3,39,1,Management (evening attendance),evening,Secondary education,120.0,Portuguese,37,1,170.0,no,no,no,yes,1,0,43,0,0,5,5,5,11.8,0,0,5,6,5,14.0,0,9.4,-0.8,-3.12,Graduate,Unskilled Workers,Specialists in Intellectual and Scientific Activities
4,39,2,Management,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,37,37,116.4,no,no,yes,no,1,0,70,0,0,5,5,0,0.0,0,0,5,9,0,0.0,0,10.8,1.4,1.74,Dropout,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
4,39,1,Equinculture,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,37,38,100.9,no,no,no,yes,1,0,48,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout,Unskilled Workers,Administrative staff
2,43,1,Agronomy,daytime,Secondary education,133.1,Portuguese,37,37,136.0,no,no,no,yes,1,0,41,0,18,19,19,19,12.68421052631579,0,12,13,13,13,12.384615384615383,0,15.5,2.8,-4.06,Graduate,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,1,1,Tourism,daytime,Secondary education,140.0,Portuguese,19,19,130.0,no,no,no,yes,1,0,21,0,0,6,8,6,12.571428571428571,0,0,6,10,4,13.0,0,12.7,3.7,-1.7,Enrolled,Unskilled Workers,Intermediate Level Technicians and Professions
1,39,1,Biofuel Production Technologies,daytime,Secondary education,100.0,Brazilian,38,37,100.0,no,no,yes,no,1,0,35,1,0,7,18,3,11.25,0,0,7,7,0,0.0,0,16.2,0.3,-0.92,Dropout,Unskilled Workers,Installation and Machine Operators and Assembly Workers
2,39,1,Equinculture,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,2,1,157.0,yes,no,no,yes,1,0,44,0,1,5,13,4,14.0,3,1,5,9,4,15.5,2,10.8,1.4,1.74,Graduate,Specialists in Intellectual and Scientific Activities,Unskilled Workers
1,1,1,Management,daytime,Secondary education,143.0,Portuguese,3,1,152.1,yes,no,yes,yes,1,0,18,0,0,5,15,4,13.333333333333334,0,0,5,6,2,13.5,0,13.9,-0.3,0.79,Dropout,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers"
2,1,1,Social Service (evening attendance),evening,Secondary education,165.0,Portuguese,37,37,162.9,yes,no,no,yes,1,0,45,0,0,6,7,6,13.666666666666666,0,0,6,6,6,13.666666666666666,0,7.6,2.6,0.32,Graduate,Student,Student
1,1,1,Tourism,daytime,Secondary education,154.0,Portuguese,3,1,137.2,no,no,no,yes,1,0,20,0,0,6,12,3,10.0,0,0,6,9,5,10.8,0,15.5,2.8,-4.06,Enrolled,Specialists in Intellectual and Scientific Activities,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers"
1,44,1,Agronomy,daytime,Technological specialization course,140.0,Portuguese,1,38,140.0,yes,no,no,yes,1,0,22,0,0,6,12,5,12.6,0,0,6,11,6,11.714285714285714,0,12.4,0.5,1.79,Graduate,Unskilled Workers,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers"
1,43,1,Informatics Engineering,daytime,Secondary education,140.0,Portuguese,37,38,146.5,no,no,no,yes,1,0,39,0,0,5,10,3,17.333333333333332,0,0,5,11,1,17.0,0,13.9,-0.3,0.79,Dropout,"Personal Services, Security and Safety Workers and Sellers","Skilled Workers in Industry, Construction and Craftsmen"
1,44,1,Veterinary Nursing,daytime,Technological specialization course,130.0,Portuguese,2,2,130.0,no,no,no,no,1,0,20,0,2,6,10,5,13.2,0,1,6,21,3,12.0,0,12.4,0.5,1.79,Enrolled,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry","Farmers and Skilled Workers in Agriculture, Fisheries and Forestry"
2,39,1,Management,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,37,19,128.0,no,no,no,yes,1,0,49,0,0,5,9,3,14.0,0,0,5,8,3,13.666666666666666,0,8.9,1.4,3.51,Dropout,Unskilled Workers,Intermediate Level Technicians and Professions
1,7,1,Oral Hygiene,daytime,Higher education - master's,190.0,Portuguese,5,5,190.0,yes,no,no,yes,1,0,43,0,4,4,4,4,13.875,0,1,1,1,1,12.5,0,11.1,0.6,2.02,Dropout,Specialists in Intellectual and Scientific Activities,Specialists in Intellectual and Scientific Activities
2,39,1,Management (evening attendance),evening,Secondary education,120.0,Portuguese,37,37,133.2,yes,no,no,yes,1,0,32,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,Unskilled Workers,Unskilled Workers
1,39,1,Social Service,daytime,Other - 11th year of schooling,100.0,Portuguese,37,37,124.3,no,no,no,yes,1,0,47,0,3,9,9,9,13.11111111111111,0,3,7,7,7,14.857142857142858,0,10.8,1.4,1.74,Graduate,Unskilled Workers,Unskilled Workers
5,39,1,Management (evening attendance),evening,Secondary education,120.0,Portuguese,37,37,138.1,no,no,no,yes,1,1,37,0,0,5,8,5,13.0,0,0,5,11,4,13.333333333333334,2,16.2,0.3,-0.92,Dropout,Unskilled Workers,Unskilled Workers
2,39,1,Social Service (evening attendance),evening,Secondary education,133.1,Portuguese,19,1,144.3,no,no,no,yes,1,0,41,0,6,10,10,10,12.5,0,3,7,7,7,12.142857142857142,0,10.8,1.4,1.74,Graduate,Administrative staff,Installation and Machine Operators and Assembly Workers
2,39,1,Agronomy,daytime,Secondary education,150.0,Portuguese,37,37,140.0,no,no,no,yes,1,0,60,0,17,18,18,18,14.11111111111111,0,11,13,13,13,14.23076923076923,0,15.5,2.8,-4.06,Graduate,Unskilled Workers,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry"
2,39,1,Tourism,daytime,Secondary education,120.0,Portuguese,1,19,148.3,no,no,no,yes,1,0,47,0,6,11,11,11,14.727272727272728,0,6,9,9,9,15.77777777777778,0,10.8,1.4,1.74,Graduate,Unskilled Workers,Unskilled Workers
1,39,1,Social Service (evening attendance),evening,Secondary education,133.1,Portuguese,37,11,96.0,no,no,yes,no,1,0,50,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
2,39,1,Management (evening attendance),evening,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,38,38,121.7,yes,no,no,yes,1,0,45,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,Other Situation,Other Situation
1,39,1,Informatics Engineering,daytime,Secondary education,100.0,Portuguese,37,37,160.0,no,no,yes,no,1,0,45,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,Unskilled Workers,Installation and Machine Operators and Assembly Workers
2,39,1,Veterinary Nursing,daytime,Secondary education,133.1,Portuguese,37,37,110.3,no,no,no,yes,1,0,33,0,0,5,7,4,13.5,0,0,5,6,5,11.6,0,7.6,2.6,0.32,Graduate,Other Situation,Other Situation
1,1,1,Nursing,daytime,Secondary education,143.0,Portuguese,3,3,129.0,no,no,no,yes,1,0,18,0,0,8,8,7,13.105714285714283,0,0,8,8,7,13.105714285714283,0,10.8,1.4,1.74,Graduate,Specialists in Intellectual and Scientific Activities,Specialists in Intellectual and Scientific Activities
2,39,1,Veterinary Nursing,daytime,Secondary education,120.0,Portuguese,37,37,150.0,no,no,no,yes,1,0,43,0,0,5,8,5,13.5,2,0,5,5,5,14.4,0,9.4,-0.8,-3.12,Graduate,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry","Farmers and Skilled Workers in Agriculture, Fisheries and Forestry"
1,43,1,Social Service (evening attendance),evening,Secondary education,161.0,Portuguese,19,37,100.0,no,no,no,yes,1,0,44,0,9,13,18,13,11.846153846153848,0,9,11,11,11,12.0,0,12.7,3.7,-1.7,Graduate,Administrative staff,Armed Forces Professions
1,39,1,Equinculture,daytime,12th year of schooling - not completed,133.1,Portuguese,34,36,107.5,no,no,no,yes,1,0,29,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,Student,Other Situation
4,39,1,Advertising and Marketing Management,daytime,Secondary education,140.0,Portuguese,2,1,170.0,no,no,yes,no,1,0,53,0,0,6,11,3,14.333333333333334,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Dropout,Intermediate Level Technicians and Professions,Unskilled Workers
2,42,1,Management (evening attendance),evening,Frequency of higher education,123.0,Portuguese,37,37,123.0,no,no,no,yes,1,0,37,0,0,5,10,5,15.8,0,0,5,5,5,17.6,0,9.4,-0.8,-3.12,Enrolled,Unskilled Workers,Unskilled Workers
1,43,1,Advertising and Marketing Management,daytime,Secondary education,142.0,Portuguese,38,1,138.5,yes,no,no,yes,1,0,18,0,0,6,16,5,13.8,0,0,6,7,5,12.4,0,13.9,-0.3,0.79,Enrolled,Installation and Machine Operators and Assembly Workers,Armed Forces Professions
1,43,1,Biofuel Production Technologies,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,38,38,140.0,no,no,yes,yes,1,0,35,0,3,10,18,6,12.666666666666666,0,1,9,11,3,12.0,2,16.2,0.3,-0.92,Dropout,Administrative staff,Administrative staff
1,1,1,Tourism,daytime,Secondary education,115.0,Portuguese,19,1,113.6,no,no,no,yes,1,0,23,0,0,6,10,6,13.0,0,0,6,9,6,12.0,0,11.1,0.6,2.02,Enrolled,Intermediate Level Technicians and Professions,"Skilled Workers in Industry, Construction and Craftsmen"
1,1,1,Animation and Multimedia Design,daytime,Secondary education,156.0,Portuguese,19,38,170.0,yes,no,no,yes,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,Unskilled Workers,"Personal Services, Security and Safety Workers and Sellers"
1,39,1,Social Service (evening attendance),evening,Secondary education,140.0,Portuguese,37,37,115.5,no,no,no,no,1,0,33,0,0,6,6,1,11.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,Other Situation,"Personal Services, Security and Safety Workers and Sellers"
1,7,3,Equinculture,daytime,Higher education - degree,130.0,Portuguese,37,26,130.0,no,no,no,no,1,0,41,0,0,5,9,0,0.0,4,0,5,9,0,0.0,3,10.8,1.4,1.74,Dropout,Other Situation,Armed Forces Professions
4,7,1,Nursing,daytime,Higher education - degree,140.0,Portuguese,37,38,140.0,no,no,no,yes,1,0,51,0,4,7,7,7,15.2,0,6,8,8,8,16.575,0,13.9,-0.3,0.79,Graduate,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,51,1,Advertising and Marketing Management,daytime,Secondary education,140.0,Portuguese,12,5,126.6,no,no,no,yes,1,0,19,0,2,6,7,6,14.428571428571429,0,1,7,8,7,14.375,0,11.1,0.6,2.02,Graduate,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions
1,39,1,Management (evening attendance),evening,Secondary education,133.1,Portuguese,37,37,143.2,no,no,no,yes,1,0,35,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,Unskilled Workers,Unskilled Workers
1,1,2,Animation and Multimedia Design,daytime,Secondary education,131.0,Brazilian,19,1,131.4,yes,no,no,yes,1,0,20,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,Administrative staff,"Skilled Workers in Industry, Construction and Craftsmen"
1,43,1,Advertising and Marketing Management,daytime,Secondary education,141.0,Portuguese,3,2,133.3,yes,no,no,yes,1,0,18,0,0,6,13,4,13.75,0,0,6,8,5,11.2,0,13.9,-0.3,0.79,Enrolled,Specialists in Intellectual and Scientific Activities,Specialists in Intellectual and Scientific Activities
1,1,1,Journalism and Communication,daytime,Secondary education,120.0,Portuguese,19,37,118.3,no,no,yes,no,1,1,18,0,0,6,11,5,12.166666666666666,0,0,6,15,3,12.0,0,13.9,-0.3,0.79,Dropout,Unskilled Workers,Unskilled Workers
1,44,1,Agronomy,daytime,Technological specialization course,140.0,Portuguese,2,1,140.0,no,no,no,yes,1,0,21,0,0,6,12,5,12.142857142857142,0,0,6,11,5,11.666666666666666,0,13.9,-0.3,0.79,Graduate,Administrative staff,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry"
1,1,1,Tourism,daytime,Secondary education,132.0,Portuguese,1,19,124.7,yes,no,no,yes,1,0,21,0,0,6,9,6,12.0,0,0,6,8,5,11.6,0,13.9,-0.3,0.79,Graduate,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry","Farmers and Skilled Workers in Agriculture, Fisheries and Forestry"
2,39,2,Management,daytime,Secondary education,130.0,Portuguese,19,37,140.0,no,no,no,yes,1,0,34,0,0,5,10,3,11.666666666666666,1,0,5,7,4,12.75,0,9.4,-0.8,-3.12,Graduate,Administrative staff,"Skilled Workers in Industry, Construction and Craftsmen"
4,39,1,Equinculture,daytime,Secondary education,140.0,Portuguese,37,37,150.0,yes,no,no,yes,1,0,34,0,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry","Skilled Workers in Industry, Construction and Craftsmen"
